id,x,y,z,mass,vx,vy,vz,eps
4802,-0.234694,-3.34693,-0.63937,0.00251825,0.198073,-0.52827,1.415,0.171328
4803,0.000317972,0.0284191,0.441199,0.00251825,-1.44503,2.62853,-0.447388,0.171328
4804,-2.3051,-1.49191,-2.0193,0.00251825,1.24256,-0.516429,-0.318829,0.171328
4805,-0.710566,-0.81992,3.59006,0.00251825,-0.248196,-0.929494,-0.248395,0.171328
4806,0.702911,-0.79285,-4.40498,0.00251825,0.188952,-0.0843917,0.0129825,0.171328
4807,-1.10531,0.901925,4.24619,0.00251825,0.0691175,-0.311196,0.160597,0.171328
4808,-4.02195,1.84128,0.909423,0.00251825,0.145228,-0.832966,0.554164,0.171328
4809,-2.92852,0.366069,-1.40007,0.00251825,-0.559532,0.768117,1.19865,0.171328
4810,4.13938,-2.02582,-2.00992,0.00251825,0.374864,-0.0454138,-0.37704,0.171328
4811,3.00647,-2.50258,1.3324,0.00251825,0.943559,0.561292,-0.345162,0.171328
4812,1.5835,-0.528803,0.00581275,0.00251825,-0.829694,-2.24063,0.113576,0.171328
4813,3.85384,-2.13922,1.24226,0.00251825,0.90238,-0.216831,-0.22888,0.171328
4814,0.616708,-4.3082,0.169593,0.00251825,0.488741,-0.95769,0.412297,0.171328
4815,2.75565,2.62775,-1.84839,0.00251825,0.813454,-0.392556,0.52326,0.171328
4816,-3.59347,2.60163,-0.136386,0.00251825,-0.0850103,-1.09161,-0.206966,0.171328
4817,-0.804416,-5.36762,0.392293,0.00251825,0.137872,0.188203,-0.500787,0.171328
4818,1.01044,1.10939,-0.979796,0.00251825,-1.63732,0.326168,-1.55483,0.171328
4819,3.59716,-0.859173,0.729516,0.00251825,-0.151139,0.381241,-1.33124,0.171328
4820,5.34591,-0.625803,-0.123705,0.00251825,-0.0957346,0.430709,-0.450743,0.171328
4821,3.08663,0.514958,1.06242,0.00251825,-1.05881,-0.807063,-0.829236,0.171328
4822,-3.38816,-2.45233,0.380366,0.00251825,0.827168,-0.0719803,0.906745,0.171328
4823,0.187584,-3.86281,0.306836,0.00251825,0.167524,0.822529,1.0887,0.171328
4824,0.62396,-1.4295,1.72315,0.00251825,1.65772,-0.859819,0.535406,0.171328
4825,-0.273863,-1.614,0.29757,0.00251825,1.68252,-1.11035,-1.31329,0.171328
4826,0.306644,-0.871983,-1.95467,0.00251825,-1.36371,1.30858,0.637693,0.171328
4827,-1.78271,2.73458,2.65676,0.00251825,-0.808918,0.52221,0.102236,0.171328
4828,-0.965339,3.1343,-1.2301,0.00251825,-0.247122,-1.12039,-0.938458,0.171328
4829,1.46033,-3.72648,-1.68158,0.00251825,-1.00194,-0.346055,0.00241523,0.171328
4830,-1.89058,-0.986027,0.649652,0.00251825,0.959901,-0.6705,1.76118,0.171328
4831,-3.37911,-3.8248,-0.647484,0.00251825,-0.201774,-0.648279,-0.434447,0.171328
4832,-0.992391,-1.60562,1.22933,0.00251825,0.904304,0.111808,-1.84104,0.171328
4833,-1.41171,-5.17214,-0.825146,0.00251825,0.600174,-0.161881,0.0494789,0.171328
4834,3.94643,-0.285059,-2.45335,0.00251825,0.653635,-0.408091,-0.210551,0.171328
4835,-3.86465,1.6365,1.51976,0.00251825,-0.827013,0.55977,-0.308411,0.171328
4836,-0.303119,-2.72302,2.47489,0.00251825,-1.04833,0.705514,0.0271542,0.171328
4837,1.7902,-2.70534,1.07814,0.00251825,0.958942,0.0541564,1.22184,0.171328
4838,-3.68274,0.50266,-2.38831,0.00251825,0.258715,0.900341,-0.104805,0.171328
4839,0.615361,2.09099,1.55755,0.00251825,0.234713,1.52704,-0.976223,0.171328
4840,0.498505,-2.42047,0.522001,0.00251825,-0.321906,-1.96337,-0.160416,0.171328
4841,-1.29375,-3.78322,-0.216851,0.00251825,0.619131,-0.918073,0.810708,0.171328
4842,4.76373,-1.38955,0.999964,0.00251825,-0.161601,-0.249969,0.787799,0.171328
4843,-1.20308,-2.09307,0.937903,0.00251825,1.16351,1.37237,0.723606,0.171328
4844,0.516784,-3.34478,2.21783,0.00251825,-1.10596,0.301459,-0.176551,0.171328
4845,0.396572,1.86029,1.42514,0.00251825,0.155087,1.35117,1.45156,0.171328
4846,3.00811,-1.88674,0.769297,0.00251825,-1.31908,-0.64566,-0.323382,0.171328
4847,2.09921,2.23552,1.0466,0.00251825,0.197221,1.13369,1.17816,0.171328
4848,-2.52701,2.13586,-0.127236,0.00251825,-0.394324,-0.85821,1.37953,0.171328
4849,1.47865,-0.941077,1.07243,0.00251825,-1.07042,0.956213,-1.64277,0.171328
4850,1.91382,-2.03347,1.89948,0.00251825,1.16912,-0.553591,-0.763427,0.171328
4851,2.18228,2.06502,1.65011,0.00251825,-0.386961,0.384376,-1.40872,0.171328
4852,-2.419,-2.3566,-0.870847,0.00251825,-0.208626,-1.51381,-0.346813,0.171328
4853,0.400013,1.10771,-0.227596,0.00251825,1.90232,1.77927,-0.668536,0.171328
4854,4.81817,2.01523,-0.0962784,0.00251825,-0.839747,-0.12808,-0.145727,0.171328
4855,-0.32258,-1.29674,-0.139753,0.00251825,-0.383188,-2.07024,-1.55296,0.171328
4856,0.744322,-1.03643,-0.524058,0.00251825,0.565933,0.0650499,2.51671,0.171328
4857,2.14632,-0.907575,-0.808839,0.00251825,0.532222,1.3343,1.424,0.171328
4858,-1.20631,-1.61478,2.19287,0.00251825,1.52472,0.296544,-0.560998,0.171328
4859,1.1093,-4.62832,0.323024,0.00251825,-0.862243,0.221566,0.609603,0.171328
4860,-0.269674,2.48317,-2.50609,0.00251825,-1.03149,-0.791394,-0.462711,0.171328
4861,1.21925,-0.214025,-1.8701,0.00251825,0.122953,1.99509,0.294338,0.171328
4862,4.52917,1.18794,-1.45167,0.00251825,-0.835158,0.371661,-0.113959,0.171328
4863,-1.64959,-5.60306,0.871644,0.00251825,0.230753,0.0860472,0.315685,0.171328
4864,2.4544,-0.0869685,1.62072,0.00251825,0.571318,0.698094,1.49091,0.171328
4865,2.30683,2.60818,2.98302,0.00251825,-0.478593,0.54993,0.415831,0.171328
4866,-1.84595,3.03274,2.51571,0.00251825,0.356325,-0.924962,0.27131,0.171328
4867,0.786227,-2.42728,-0.0585116,0.00251825,1.80942,0.801245,-0.451305,0.171328
4868,-0.743576,-0.744022,0.199922,0.00251825,-0.350059,-2.16829,1.69358,0.171328
4869,1.62714,3.21085,-1.1921,0.00251825,1.01155,0.268836,0.988798,0.171328
4870,2.95246,5.27377,0.125908,0.00251825,-0.369212,-0.100965,0.114018,0.171328
4871,-3.00467,1.28259,1.37164,0.00251825,-0.137373,1.45059,-0.462218,0.171328
4872,-0.721204,3.3826,2.30429,0.00251825,-0.20954,-0.268092,-1.10756,0.171328
4873,-3.16869,1.12347,3.30062,0.00251825,0.737341,-0.00039286,-0.138479,0.171328
4874,-4.38157,-0.142002,-0.95584,0.00251825,-0.376824,-0.443595,1.04075,0.171328
4875,-5.79736,-0.147183,0.846069,0.00251825,-0.401792,-0.311223,-0.0546888,0.171328
4876,-4.14075,3.42922,-1.58613,0.00251825,0.0243462,-0.520166,0.195841,0.171328
4877,2.46544,-3.02917,0.197945,0.00251825,0.763908,1.04207,-0.722254,0.171328
4878,2.62143,3.88488,1.9007,0.00251825,0.782941,0.256118,-0.126632,0.171328
4879,-1.8515,1.27346,-1.5213,0.00251825,-1.56239,0.988237,-0.332199,0.171328
4880,-1.74848,0.788372,-3.43464,0.00251825,-0.795435,-0.779322,0.177493,0.171328
4881,-2.07429,-0.329913,1.10911,0.00251825,0.543456,0.782788,1.84145,0.171328
4882,-1.60593,3.66341,-3.1935,0.00251825,-0.48881,-0.0916067,0.261859,0.171328
4883,2.05574,0.50782,-4.02577,0.00251825,-0.200066,0.14015,0.707551,0.171328
4884,-3.64056,-3.03856,1.84626,0.00251825,0.207793,0.0460406,0.809371,0.171328
4885,-0.235201,3.39772,-1.29338,0.00251825,-1.04273,-0.365319,-1.05036,0.171328
4886,2.15637,-3.15773,-2.18487,0.00251825,0.0516713,0.901749,0.641168,0.171328
4887,-0.591161,2.73834,3.41276,0.00251825,-0.76946,0.377095,-0.355253,0.171328
4888,-1.37656,0.446765,-3.22351,0.00251825,-0.384563,-1.15964,-0.553049,0.171328
4889,0.842929,-0.712901,3.80967,0.00251825,0.534697,-0.0135655,0.95203,0.171328
4890,-2.54741,0.320703,2.54023,0.00251825,0.401209,0.464632,-1.26568,0.171328
4891,-0.310605,-0.90377,-4.15129,0.00251825,0.662514,0.605696,-0.171749,0.171328
4892,0.881559,1.39873,1.91306,0.00251825,-1.36598,-0.390832,-1.31099,0.171328
4893,0.0945601,-2.20371,-0.809032,0.00251825,0.964142,1.05367,-1.57785,0.171328
4894,-1.41832,4.95948,-0.519476,0.00251825,-0.335781,0.743848,0.551414,0.171328
4895,1.96918,-0.575156,2.5565,0.00251825,1.42126,0.482296,0.367336,0.171328
4896,-1.64762,-5.20246,-0.518747,0.00251825,0.34253,-0.25511,0.74187,0.171328
4897,-2.34121,-0.693629,0.900343,0.00251825,0.232905,-1.0682,-1.69176,0.171328
4898,-0.638109,1.16633,1.44631,0.00251825,-1.5941,-0.132233,-1.58047,0.171328
4899,-1.12109,-1.00505,-1.16065,0.00251825,-0.0504832,-1.4562,1.793,0.171328
4900,-0.764194,-1.34087,3.71432,0.00251825,0.564476,0.341618,-0.879603,0.171328
4901,-1.44281,1.00387,3.11444,0.00251825,-0.397368,0.378066,1.24829,0.171328
4902,-0.329853,4.54369,0.968586,0.00251825,-1.08154,-0.192906,-0.445088,0.171328
4903,-0.545801,-1.12169,0.100602,0.00251825,-1.74671,1.5135,1.42646,0.171328
4904,1.63779,5.36535,0.625963,0.00251825,-0.582092,0.398358,-0.359351,0.171328
4905,0.345692,1.48708,-2.19818,0.00251825,0.554036,-0.592185,1.66552,0.171328
4906,-3.91627,-1.33711,-2.31946,0.00251825,-0.181627,-0.664198,-0.718966,0.171328
4907,-0.55658,-3.60318,0.552791,0.00251825,-0.570652,-1.38737,-0.570121,0.171328
4908,0.0998701,-0.591256,-0.229197,0.00251825,0.13636,0.77917,2.93696,0.171328
4909,-3.41421,-4.50593,0.190647,0.00251825,0.180414,0.0938704,-0.797566,0.171328
4910,0.873519,-0.67655,4.11141,0.00251825,0.200899,0.217158,0.916026,0.171328
4911,-5.06548,2.2291,-1.70431,0.00251825,-0.409728,-0.163952,0.36128,0.171328
4912,-2.49227,2.8773,2.25467,0.00251825,0.856679,0.29459,0.701551,0.171328
4913,-5.36078,-2.10501,-0.432564,0.00251825,0.578155,-0.266976,-0.406797,0.171328
4914,-1.11808,-0.444912,-0.804326,0.00251825,1.84814,-1.54983,0.922319,0.171328
4915,3.06343,-0.207479,2.19268,0.00251825,-1.00773,0.559203,0.831409,0.171328
4916,-0.574654,1.12247,-3.53952,0.00251825,0.221898,-1.23799,0.0986764,0.171328
4917,2.81368,1.19583,4.0314,0.00251825,-0.423858,0.342954,-0.136116,0.171328
4918,4.51166,2.6591,-1.85933,0.00251825,0.0414077,0.379265,0.613495,0.171328
4919,1.47273,-0.898835,3.27406,0.00251825,0.00367912,1.24466,-0.495713,0.171328
4920,-1.73986,-1.16526,0.301868,0.00251825,-2.20557,0.581195,0.303433,0.171328
4921,0.654232,0.808925,-0.318406,0.00251825,1.36982,2.45718,0.184361,0.171328
4922,-0.651327,-0.40024,-4.47466,0.00251825,-0.68037,0.398781,-0.304898,0.171328
4923,3.74744,0.238906,3.15038,0.00251825,-0.686982,0.431071,0.33893,0.171328
4924,3.09265,-3.93151,0.746681,0.00251825,0.98622,-0.303921,0.447764,0.171328
4925,-4.90048,-3.86551,-1.22273,0.00251825,0.111994,0.0278971,-0.410403,0.171328
4926,-0.780283,-2.98185,3.25852,0.00251825,-0.723498,0.193063,0.755068,0.171328
4927,1.26477,3.14018,-0.123539,0.00251825,0.409967,1.7227,-0.2733,0.171328
4928,3.68089,3.60641,2.45738,0.00251825,-0.141435,-0.0965186,0.598706,0.171328
4929,1.73781,1.52985,2.03022,0.00251825,-0.321754,-0.118551,-1.73165,0.171328
4930,-2.10431,2.57018,-3.76276,0.00251825,-0.539158,-0.333377,-0.425852,0.171328
4931,-2.71242,0.632436,2.01267,0.00251825,-1.50045,-0.574077,0.272303,0.171328
4932,-1.07754,-1.90173,1.26268,0.00251825,-0.671103,-1.95201,-0.24088,0.171328
4933,-2.13921,-0.614457,1.58923,0.00251825,1.67334,0.134513,-1.01247,0.171328
4934,1.08459,1.24367,-3.73787,0.00251825,-0.150365,-0.00823696,1.17985,0.171328
4935,2.17912,3.07258,1.86338,0.00251825,-1.28102,0.138377,-0.4726,0.171328
4936,0.0520305,5.37382,-1.60026,0.00251825,0.0525794,0.842261,-0.115387,0.171328
4937,-0.0232032,1.01227,1.87402,0.00251825,-1.82734,0.0151051,-1.21793,0.171328
4938,1.72241,0.586904,-2.95867,0.00251825,0.0644578,-1.39924,-0.627304,0.171328
4939,2.91292,3.91778,-3.20569,0.00251825,-0.439525,-0.0824034,0.119395,0.171328
4940,1.23135,5.72369,-0.414817,0.00251825,-0.866756,0.175698,0.0999081,0.171328
4941,-0.65215,-3.28731,0.57386,0.00251825,1.80204,-0.00946424,0.116428,0.171328
4942,0.876645,-6.17832,-1.97315,0.00251825,0.169526,-0.084092,-0.128147,0.171328
4943,-1.73614,4.15882,0.628528,0.00251825,-0.636793,0.279689,1.19781,0.171328
4944,-0.203758,5.76372,0.162735,0.00251825,-0.940381,-0.0708179,-0.102776,0.171328
4945,2.01269,1.56892,1.64001,0.00251825,-1.13131,1.44153,-0.32448,0.171328
4946,-3.78528,3.05741,1.80965,0.00251825,0.428664,-0.785834,0.543924,0.171328
4947,-2.37212,0.508574,3.78106,0.00251825,-0.879411,-0.533676,-0.304637,0.171328
4948,0.820129,-3.68496,0.181528,0.00251825,1.6966,-0.0909608,0.0724938,0.171328
4949,2.56701,2.63821,3.80616,0.00251825,-0.448914,0.580504,-0.143291,0.171328
4950,4.97647,0.0230241,-0.148782,0.00251825,-0.0951259,-0.960002,-0.853945,0.171328
4951,-0.352189,1.48058,-3.65162,0.00251825,-0.956554,0.614428,-0.672243,0.171328
4952,-2.17896,4.01938,2.02886,0.00251825,0.264167,-0.0777075,1.09445,0.171328
4953,1.7038,-3.77395,-1.5924,0.00251825,1.0813,-0.671871,0.537602,0.171328
4954,3.08108,1.51657,0.743166,0.00251825,-1.68549,-0.582448,-0.100043,0.171328
4955,3.84677,-4.43986,-0.344503,0.00251825,0.0858428,0.570601,-0.763668,0.171328
4956,1.28873,2.57078,-1.83109,0.00251825,-0.845574,-0.489417,1.42619,0.171328
4957,4.62671,3.7766,2.02276,0.00251825,-0.311077,-0.296065,0.43955,0.171328
4958,-0.770737,-5.3873,-0.268562,0.00251825,-0.289553,-0.208631,-1.10305,0.171328
4959,2.65852,0.0200099,-3.00108,0.00251825,0.726155,1.22098,0.0676984,0.171328
4960,1.16517,-2.48362,-3.77451,0.00251825,0.567005,-0.438158,-0.83644,0.171328
4961,1.57441,0.70821,-2.49516,0.00251825,-1.31854,1.22625,0.348209,0.171328
4962,2.91395,0.88413,3.30451,0.00251825,0.699513,0.260378,-0.98575,0.171328
4963,-2.32365,6.03472,-1.82849,0.00251825,-0.182352,-0.356173,-0.344735,0.171328
4964,-2.69472,-1.82738,1.9166,0.00251825,-0.0941126,1.13156,-1.20276,0.171328
4965,-2.43357,1.9496,1.02202,0.00251825,-0.118028,-1.3152,-1.39672,0.171328
4966,3.73951,-1.64211,1.83065,0.00251825,1.30903,0.343853,-0.51273,0.171328
4967,-2.41026,1.13309,-0.183983,0.00251825,-1.54657,-1.44886,0.610925,0.171328
4968,-1.27717,2.34193,-5.2277,0.00251825,-0.397238,0.175547,0.223769,0.171328
4969,-6.62086,-1.05097,-0.04177,0.00251825,0.514921,0.14157,-0.620276,0.171328
4970,-0.160871,1.42525,-4.0947,0.00251825,-0.435876,-0.030206,1.19481,0.171328
4971,0.101926,2.48876,0.00339039,0.00251825,-0.145174,-0.0722499,2.28384,0.171328
4972,4.47307,0.990869,-2.57915,0.00251825,0.108447,-0.646576,0.935784,0.171328
4973,4.52103,2.42506,0.806537,0.00251825,-1.32533,0.233199,-0.0958121,0.171328
4974,0.719036,3.08377,-0.454762,0.00251825,-0.461017,-1.41365,1.37158,0.171328
4975,-0.930953,-0.267134,-4.62889,0.00251825,0.351706,0.0461557,-1.07325,0.171328
4976,-1.70166,-2.98476,-1.37122,0.00251825,1.49369,0.12972,0.9992,0.171328
4977,4.49036,-3.41996,-1.05908,0.00251825,0.461775,0.362849,1.03573,0.171328
4978,0.435253,4.43292,-2.81288,0.00251825,-0.80748,0.214507,0.818476,0.171328
4979,-0.955203,-1.47382,-4.40066,0.00251825,0.781358,0.544686,0.70805,0.171328
4980,-1.0313,5.43217,-1.25714,0.00251825,-0.05136,1.22021,0.250753,0.171328
4981,-5.89818,1.42321,-1.21404,0.00251825,0.0916231,0.382675,1.01677,0.171328
4982,2.84688,4.29585,0.665858,0.00251825,-0.810522,1.13674,-0.366307,0.171328
4983,-2.09502,-1.64102,-3.0189,0.00251825,0.944941,-0.492487,1.18775,0.171328
4984,4.17549,-0.795228,0.331627,0.00251825,0.85757,0.019619,1.51467,0.171328
4985,2.07651,-1.95961,1.49299,0.00251825,-0.486488,1.82527,0.677991,0.171328
4986,-4.51605,-1.94871,-4.66438,0.00251825,-0.0155768,0.448329,-0.0651502,0.171328
4987,0.262474,1.05057,4.35558,0.00251825,-0.423602,1.24897,-0.376237,0.171328
4988,-6.79007,-0.103873,-1.46943,0.00251825,0.0886427,-0.739357,0.548023,0.171328
4989,-4.61315,4.47835,-1.52627,0.00251825,0.50349,0.810007,0.496343,0.171328
4990,-3.5244,4.00803,1.07912,0.00251825,0.841479,-0.977994,-0.680354,0.171328
4991,-5.03301,-4.30147,-1.92107,0.00251825,0.0522577,-0.928913,-0.295464,0.171328
4992,-0.764928,1.53921,2.83755,0.00251825,-0.887172,-1.29962,1.1207,0.171328
4993,0.784388,-1.47524,2.54046,0.00251825,1.81436,-0.991546,0.0029038,0.171328
4994,-5.48979,-4.50459,-3.15083,0.00251825,0.440634,-0.32091,0.126123,0.171328
4995,1.96745,-3.13368,-0.66312,0.00251825,0.869642,1.56259,-1.12228,0.171328
4996,-2.24842,-8.05164,1.16487,0.00251825,0.421718,-0.86072,0.0286388,0.171328
4997,0.876898,9.64819,-0.600883,0.00251825,0.420438,0.570567,0.459824,0.171328
4998,-1.21417,9.75162,-0.682617,0.00251825,-0.688784,0.336887,-0.341421,0.171328
4999,-0.586944,4.9894,-5.41301,0.00251825,-0.732938,1.11194,-0.616952,0.171328
5000,0.164749,0.171855,0.116825,0.00119065,-0.179068,0.386129,-0.195106,0.133472
5001,-0.274627,0.0932763,-0.0945798,0.00119065,-0.225991,-0.746785,-0.266148,0.133472
5002,0.187586,-0.373499,-0.217537,0.00119065,0.240804,-0.472919,0.0988245,0.133472
5003,0.0476317,-0.00935113,0.498114,0.00119065,-0.13368,0.124332,0.463878,0.133472
5004,0.200899,-0.143037,0.071172,0.00119065,0.706553,-0.542445,-0.738086,0.133472
5005,-0.230458,-0.131148,-0.511575,0.00119065,0.355444,0.00883589,-0.418111,0.133472
5006,0.038346,0.0818434,0.54086,0.00119065,-0.147796,0.502656,0.326192,0.133472
5007,-0.217993,-0.0861265,-0.147135,0.00119065,-0.403817,-1.14756,-0.216313,0.133472
5008,0.299967,0.315395,-0.448131,0.00119065,0.316212,0.150847,-0.618258,0.133472
5009,0.00709323,-0.0482021,0.631445,0.00119065,-0.255734,-0.583776,0.18605,0.133472
5010,0.262881,0.281867,-0.177431,0.00119065,-0.611448,0.259886,0.977029,0.133472
5011,0.305453,-0.0903449,0.670861,0.00119065,-0.359591,0.422105,-0.224417,0.133472
5012,-0.372607,0.404165,0.090746,0.00119065,-1.00113,-0.575504,-0.0752848,0.133472
5013,0.0660333,-0.00633562,0.161076,0.00119065,-0.675049,-0.660729,1.25002,0.133472
5014,0.540044,-0.344567,-0.305048,0.00119065,0.373857,0.815518,0.302783,0.133472
5015,0.539152,0.150868,0.577727,0.00119065,-0.131638,0.353101,0.652097,0.133472
5016,0.364381,0.715663,-0.172029,0.00119065,-0.596172,0.546265,0.104036,0.133472
5017,-0.837652,0.138317,-0.0325634,0.00119065,0.200675,-0.7417,-0.0713883,0.133472
5018,0.648259,-0.303251,-0.212449,0.00119065,-0.355304,0.803206,-0.365903,0.133472
5019,-0.0643521,-0.44682,-0.473988,0.00119065,0.511477,-0.443817,-0.801493,0.133472
5020,-0.398606,0.0517528,-0.249389,0.00119065,0.714361,-1.13255,-0.0426674,0.133472
5021,-0.606419,-0.102572,0.0428823,0.00119065,0.117609,-1.14829,0.269173,0.133472
5022,0.326216,-0.33625,0.373455,0.00119065,1.16381,-0.124859,0.334679,0.133472
5023,-0.640923,0.307026,0.0231349,0.00119065,-0.180309,-1.0002,0.456236,0.133472
5024,0.594122,0.119488,0.324336,0.00119065,-0.0218446,1.00787,-0.52445,0.133472
5025,0.450669,0.683956,-0.198387,0.00119065,-0.752673,0.437329,-0.328554,0.133472
5026,-0.642109,0.229394,0.0421443,0.00119065,0.390998,-1.09851,-0.231719,0.133472
5027,0.448129,-0.649036,0.00701846,0.00119065,0.524423,0.800505,-0.408863,0.133472
5028,0.0618385,-0.000973703,0.929784,0.00119065,-0.540552,0.0639335,0.113715,0.133472
5029,0.0490731,-0.485257,0.486014,0.00119065,1.01981,-0.469461,-0.232134,0.133472
5030,-0.503371,0.336349,0.799556,0.00119065,-0.24099,-0.3163,0.297793,0.133472
5031,0.700537,-0.490567,-0.0258369,0.00119065,0.765338,0.398909,-0.497342,0.133472
5032,0.669351,-0.615339,0.0506404,0.00119065,0.795762,0.492626,0.0246053,0.133472
5033,0.6269,0.0114023,-0.0230542,0.00119065,0.0377702,1.02949,-0.84638,0.133472
5034,0.749389,-0.088438,0.45429,0.00119065,0.126924,0.950114,0.486428,0.133472
5035,1.08761,-0.270704,-0.212899,0.00119065,0.204311,0.613367,-0.208762,0.133472
5036,-0.732582,0.480055,-0.0480245,0.00119065,-0.994015,-0.232143,0.537512,0.133472
5037,0.33866,-0.222453,0.545807,0.00119065,0.424924,-0.053085,-1.28672,0.133472
5038,0.62958,-0.397788,-0.0770782,0.00119065,0.511476,1.01255,-0.701802,0.133472
5039,-0.87339,0.299582,0.19466,0.00119065,0.0436116,-0.933701,0.54679,0.133472
5040,-0.78105,-0.208175,-0.337653,0.00119065,0.68502,-0.922241,0.189529,0.133472
5041,0.353094,0.85794,-0.621397,0.00119065,-0.539142,0.402612,-0.271042,0.133472
5042,-0.972244,-0.240622,0.615028,0.00119065,-0.190802,-0.620794,-0.0108244,0.133472
5043,-1.03381,0.441266,-0.0521546,0.00119065,-0.231556,-0.853743,0.0918143,0.133472
5044,-0.152736,-0.33035,-0.789385,0.00119065,0.547804,0.488468,-0.929962,0.133472
5045,-0.50565,-0.901006,-0.119713,0.00119065,0.333319,-0.989168,0.243745,0.133472
5046,-0.9205,0.536263,0.325198,0.00119065,-0.354528,-0.857444,0.275062,0.133472
5047,-0.0340073,-0.29924,-0.430013,0.00119065,1.10765,-0.731164,-0.976473,0.133472
5048,0.717224,-0.392127,-0.0708118,0.00119065,0.590218,0.855826,-0.912624,0.133472
5049,0.565445,-0.10912,0.488347,0.00119065,-0.549314,1.23358,0.475051,0.133472
5050,0.792518,0.191582,0.236543,0.00119065,-0.293798,0.955879,0.919103,0.133472
5051,-0.864076,0.509872,-0.319608,0.00119065,0.313674,-0.840358,-0.638486,0.133472
5052,-0.213446,-0.476476,-0.342769,0.00119065,0.684774,-0.312097,-1.40706,0.133472
5053,-0.196581,1.15484,-0.0513247,0.00119065,-0.946631,0.06191,-0.15154,0.133472
5054,0.383253,-0.468754,-0.442239,0.00119065,1.23436,0.449471,-0.661008,0.133472
5055,0.304103,-0.640289,0.213257,0.00119065,1.00962,0.568654,0.966797,0.133472
5056,-0.131577,0.230912,-0.866458,0.00119065,-0.311332,-0.835989,0.843102,0.133472
5057,-0.644134,0.332499,-0.383845,0.00119065,-0.378444,-1.17721,0.732471,0.133472
5058,-0.443235,-0.425901,0.0546687,0.00119065,0.590442,-1.01523,1.19157,0.133472
5059,0.231054,-0.78674,-0.302333,0.00119065,0.832355,-0.346428,1.06827,0.133472
5060,-0.602001,1.08362,0.291272,0.00119065,-0.880162,-0.0566792,-0.113515,0.133472
5061,0.118222,-0.230494,-1.29661,0.00119065,0.218324,0.318587,0.163454,0.133472
5062,0.352581,0.224974,-0.0528303,0.00119065,-0.203527,1.35963,1.25967,0.133472
5063,-0.352705,0.653369,-0.568793,0.00119065,-0.838224,-1.0253,-0.0305549,0.133472
5064,0.849262,0.290455,-0.13568,0.00119065,0.128637,0.4956,-1.31457,0.133472
5065,-0.155005,0.339595,0.197548,0.00119065,-0.595663,-1.63027,-0.702708,0.133472
5066,-0.137346,0.332485,-0.519797,0.00119065,-0.975594,-0.100943,1.34542,0.133472
5067,0.546714,-0.941757,-0.397733,0.00119065,1.09945,0.00283101,-0.317327,0.133472
5068,-0.556633,-0.714454,-0.452917,0.00119065,0.589141,-1.17281,0.163131,0.133472
5069,-0.477343,0.246088,-0.798218,0.00119065,-0.561015,-0.0819098,1.20599,0.133472
5070,-0.623372,-1.09879,-0.0760815,0.00119065,0.529948,-0.854625,0.340344,0.133472
5071,-0.369473,0.964123,-0.675582,0.00119065,-0.926194,-0.445894,0.134582,0.133472
5072,0.464718,0.758796,-0.0893929,0.00119065,-1.4959,0.134745,0.115933,0.133472
5073,0.645839,-0.189053,0.212033,0.00119065,0.453041,1.55865,-0.477733,0.133472
